episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
104, -8297.151072382927, 4, 50.23602572499931, 1589, 77315,                                             77315, 54.66451644897461, 799.6936645507812
105, -3989.604932785034, 3, 16.767431430000215, 533, 77848,                                             77848, 53.590633392333984, 800.47119140625
106, -2709.939670920372, 2, 6.713407010000083, 207, 78055,                                             78055, 55.30857849121094, 799.4275512695312
107, -4203.959511637688, 3, 19.547086540000237, 620, 78675,                                             78675, 54.4248161315918, 799.9940185546875
108, -7220.153435230255, 4, 50.6516262640007, 1615, 80290,                                             80290, 56.2099609375, 802.260986328125
109, -6865.767933130264, 3, 41.00105410300057, 1306, 81596,                                             81596, 54.698768615722656, 802.3903198242188
110, 132.4987469315529, 1, 30.20906952199948, 958, 82554,                                             82554, 55.45249938964844, 802.0289916992188
111, -6736.400975108147, 3, 42.19684899399999, 1332, 83886,                                             83886, 54.821327209472656, 800.6951293945312
112, -4917.246563017368, 4, 49.858150090999516, 1571, 85457,                                             85457, 53.681575775146484, 795.551025390625
113, -6874.224532961845, 4, 49.8435197230001, 1717, 87174,                                             87174, 52.4111442565918, 794.8948974609375
114, -6815.143646478653, 4, 50.84606064400032, 1784, 88958,                                             88958, 52.6744270324707, 797.2239379882812
115, -4640.314846158028, 3, 21.15587936599968, 711, 89669,                                             89669, 52.10565948486328, 791.8076782226562
116, -4640.74734723568, 2, 19.173362870000346, 610, 90279,                                             90279, 51.479244232177734, 793.8348388671875
117, -6829.259480953217, 3, 36.19550864499979, 1169, 91448,                                             91448, 50.98143005371094, 789.6201171875
118, -5481.292237877846, 4, 50.02435771199998, 1794, 93242,                                             93242, 50.61030578613281, 789.7478637695312
119, -5041.762200832367, 3, 21.771668086000318, 780, 94022,                                             94022, 50.1088981628418, 783.7116088867188
120, -5452.713516294956, 4, 49.84051425799953, 1800, 95822,                                             95822, 49.856109619140625, 782.6639404296875
121, -6040.635139226913, 2, 34.80705281900009, 1152, 96974,                                             96974, 49.69841003417969, 783.3479614257812
122, -5811.607632339001, 4, 49.841962346999935, 1582, 98556,                                             98556, 49.53742599487305, 778.1819458007812
123, -5162.34881401062, 4, 50.0284428140003, 1575, 100131,                                             100131, 48.41508865356445, 772.6767578125
124, -5922.848234474659, 2, 32.396478742999534, 1021, 101152,                                             101152, 47.102989196777344, 770.4234619140625
125, -5969.695526719093, 4, 49.827178520000416, 1574, 102726,                                             102726, 47.25979232788086, 767.1345825195312
126, -5945.263199150562, 4, 49.84825977899982, 1578, 104304,                                             104304, 46.91670608520508, 766.6867065429688
127, -3606.063984155655, 2, 14.368714895000267, 452, 104756,                                             104756, 46.4808349609375, 761.47314453125
128, -6020.727351784706, 2, 28.969636125999386, 905, 105661,                                             105661, 46.41167068481445, 760.5403442382812
129, -6628.488619327545, 4, 50.44678239199948, 1595, 107256,                                             107256, 45.587745666503906, 759.1246337890625
130, -6414.87163579464, 2, 34.01083274099983, 1070, 108326,                                             108326, 45.09328842163086, 754.78466796875
131, -4746.084072589874, 3, 21.746284483000636, 688, 109014,                                             109014, 44.86716079711914, 751.2230834960938
132, -4672.756122708321, 3, 21.559639205000167, 677, 109691,                                             109691, 44.984310150146484, 750.4086303710938
133, -4426.718041062355, 3, 20.368129478999435, 639, 110330,                                             110330, 44.87568283081055, 748.5114135742188
134, -4617.3572100400925, 3, 21.14934021299996, 665, 110995,                                             110995, 43.72410202026367, 750.376708984375
135, -4015.590690612793, 3, 17.755280003000735, 564, 111559,                                             111559, 43.43025588989258, 744.6430053710938
136, -5621.322343111038, 3, 32.17964245100029, 1013, 112572,                                             112572, 43.392303466796875, 742.1597900390625
137, -5797.013697743416, 4, 50.22968105500058, 1576, 114148,                                             114148, 43.46546936035156, 740.3324584960938
138, -7001.436169564724, 2, 35.0142552719999, 1098, 115246,                                             115246, 42.859981536865234, 733.5738525390625
139, -4035.527198910713, 2, 17.7685106859999, 565, 115811,                                             115811, 41.76436233520508, 735.5752563476562
140, -4550.641583681107, 3, 21.380477108000377, 671, 116482,                                             116482, 42.16625213623047, 733.1412963867188
141, -7114.082354068756, 3, 25.985490973000196, 816, 117298,                                             117298, 42.748477935791016, 732.445068359375
142, -4828.798906207085, 3, 22.953378110999438, 723, 118021,                                             118021, 42.08454513549805, 728.8330688476562
143, -4147.873682379723, 3, 20.37333605099957, 640, 118661,                                             118661, 41.47749710083008, 724.1531372070312
144, 2286.7686633467674, 1, 4.912284680000084, 145, 118806,                                             118806, 42.15982437133789, 730.5162963867188
145, -2071.501404643059, 1, 36.61983226600023, 1158, 119964,                                             119964, 40.81034469604492, 723.70458984375
146, -5180.565348148346, 4, 50.632329478999964, 1604, 121568,                                             121568, 40.636634826660156, 718.809326171875
147, -3161.3795170783997, 2, 13.161119997000242, 414, 121982,                                             121982, 40.29558563232422, 715.3172607421875
148, -4362.186234474182, 3, 21.55353948500033, 670, 122652,                                             122652, 40.89122009277344, 713.4052734375
149, -4076.805170893669, 3, 18.776690698000493, 587, 123239,                                             123239, 39.90401840209961, 711.5873413085938
150, -5225.7600517869, 3, 23.363775071999953, 730, 123969,                                             123969, 40.0523796081543, 711.2642822265625
151, 377.9886157512665, 1, 23.971186200000375, 744, 124713,                                             124713, 40.125, 710.390380859375
152, -3486.9340188503265, 2, 11.933554721000291, 366, 125079,                                             125079, 40.062564849853516, 706.9270629882812
153, -55.59938660264015, 1, 26.996724757000266, 857, 125936,                                             125936, 39.57377624511719, 709.1610717773438
154, 728.7439203858376, 1, 20.347240831000818, 640, 126576,                                             126576, 39.17559051513672, 703.4580688476562
155, -4056.98481798172, 2, 17.975977119000163, 566, 127142,                                             127142, 39.02598190307617, 705.8781127929688
156, -4384.480443954468, 2, 21.554412104999756, 668, 127810,                                             127810, 39.056922912597656, 702.3997802734375
157, -7328.129222393036, 2, 45.84411304600053, 1452, 129262,                                             129262, 38.44036865234375, 699.7985229492188
158, -7011.012906908989, 3, 33.78843026300001, 1063, 130325,                                             130325, 38.88587188720703, 699.1859741210938
159, -2061.4137169122696, 1, 45.83437274100015, 1449, 131774,                                             131774, 38.58747863769531, 693.6480102539062
160, -4600.693335056305, 4, 50.62114873500013, 1596, 133370,                                             133370, 38.022212982177734, 690.810302734375
161, -5586.342218160629, 2, 30.5996601679999, 953, 134323,                                             134323, 38.292236328125, 686.5459594726562
162, -5476.657439291477, 4, 50.45469903400044, 1596, 135919,                                             135919, 37.33161926269531, 683.67138671875
163, -5139.242388129234, 3, 26.971346899999844, 840, 136759,                                             136759, 37.1876106262207, 679.20849609375
164, -6403.997881293297, 3, 34.18347412899857, 1072, 137831,                                             137831, 36.772125244140625, 680.233642578125
165, -4104.511779844761, 3, 20.958945764999953, 643, 138474,                                             138474, 37.35373306274414, 677.7692260742188
166, -5604.299259185791, 4, 49.848605240000325, 1584, 140058,                                             140058, 36.27714157104492, 674.7001342773438
167, -5339.469760417938, 3, 29.77932860799956, 923, 140981,                                             140981, 36.44643783569336, 671.42626953125
168, -5808.083862900734, 3, 33.393647367000085, 1051, 142032,                                             142032, 35.787750244140625, 668.0802001953125
169, -5559.978267431259, 2, 31.203053684001134, 989, 143021,                                             143021, 36.154571533203125, 665.9097290039062
170, -5108.704946398735, 4, 49.840998941999715, 1573, 144594,                                             144594, 35.94476318359375, 664.0833129882812
171, -6040.011732697487, 4, 49.811428389000866, 1573, 146167,                                             146167, 35.37062072753906, 660.712158203125
172, -4067.999808371067, 3, 19.16641852599969, 599, 146766,                                             146766, 36.131072998046875, 660.1939086914062
173, -5032.257872700691, 3, 29.577052532999005, 924, 147690,                                             147690, 35.77403259277344, 658.4501953125
174, -4749.345436453819, 3, 25.378621995001595, 793, 148483,                                             148483, 35.70046615600586, 655.2763061523438
175, -4446.096500635147, 3, 20.54876829999921, 642, 149125,                                             149125, 35.47547149658203, 651.7085571289062
